mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_estimators,param_clf__min_samples_split,param_clf__min_samples_leaf,param_clf__max_features,param_clf__max_depth,param_clf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.9350709915161133,0.06282061194183765,0.3284313201904297,0.008364640349876882,100,5,2,sqrt,50,"RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)","{'clf__n_estimators': 100, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 50, 'clf': RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)}",0.8517638945903956,0.8548146310164807,0.855810535226939,0.8651619766520183,0.8590473193672556,0.8573196713706178,0.004558637832393332,25
18.100173425674438,0.132252092086227,0.9931773662567138,0.005252415284906608,500,10,2,auto,55,"RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)","{'clf__n_estimators': 500, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 2, 'clf__max_features': 'auto', 'clf__max_depth': 55, 'clf': RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)}",0.8546741557396061,0.8572718040766604,0.8575557651151797,0.8642059647720597,0.8593651382638344,0.858614565593468,0.0031710566336195065,3
1.835647964477539,0.018844021094008918,0.22097105979919435,0.0029923020261234294,50,50,10,auto,55,"RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)","{'clf__n_estimators': 50, 'clf__min_samples_split': 50, 'clf__min_samples_leaf': 10, 'clf__max_features': 'auto', 'clf__max_depth': 55, 'clf': RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)}",0.84949982079937,0.851370295856975,0.855481187992013,0.8600697231725054,0.8573329747373906,0.8547508005116509,0.003859860814453451,63
1.893706750869751,0.012798511205245031,0.2393369197845459,0.023785840119368275,50,20,10,auto,50,"RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)","{'clf__n_estimators': 50, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'auto', 'clf__max_depth': 50, 'clf': RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)}",0.8500084416174998,0.8530653268714049,0.8567337439872652,0.8600396635511288,0.8580157686495715,0.8555725889353741,0.0035921654256324356,53
2.030757713317871,0.023122366838099175,0.23179020881652831,0.0037193241321079856,50,5,5,sqrt,60,"RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)","{'clf__n_estimators': 50, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__max_depth': 60, 'clf': RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)}",0.8508552037367836,0.8547462029222126,0.8582702522900388,0.8628387557777257,0.8622968368035696,0.8578014503060661,0.004547254104506114,16
14.286598443984985,0.08660899620283619,0.825178575515747,0.025808613051079014,500,50,25,sqrt,45,"RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)","{'clf__n_estimators': 500, 'clf__min_samples_split': 50, 'clf__min_samples_leaf': 25, 'clf__max_features': 'sqrt', 'clf__max_depth': 45, 'clf': RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)}",0.8458096981013181,0.848594457493136,0.8536715914801493,0.8571129472889003,0.8532099006737193,0.8516797190074445,0.0039951211618114305,83
5.899290561676025,0.05013547432582514,0.40806941986083983,0.009137062355334584,200,5,25,sqrt,50,"RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)","{'clf__n_estimators': 200, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 25, 'clf__max_features': 'sqrt', 'clf__max_depth': 50, 'clf': RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)}",0.8456240532944804,0.848170773687427,0.853443354638747,0.8568778462943514,0.8545728589779444,0.8517377773785901,0.004182538163209775,80
3.1663870811462402,0.04724017100140024,0.27850775718688964,0.0013245331267936913,100,50,25,auto,45,"RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)","{'clf__n_estimators': 100, 'clf__min_samples_split': 50, 'clf__min_samples_leaf': 25, 'clf__max_features': 'auto', 'clf__max_depth': 45, 'clf': RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)}",0.8452579821457491,0.8471482924087983,0.8519194382620597,0.8565095313881015,0.8526486082774826,0.8506967704964383,0.004031498278166675,99
7.25084171295166,0.05755361165067202,0.47748761177062987,0.006104224162773552,200,20,2,sqrt,50,"RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)","{'clf__n_estimators': 200, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 50, 'clf': RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)}",0.8540095621649219,0.8575824201645155,0.8558289822108105,0.8648075653402506,0.8600839739897593,0.8584625007740515,0.003753069247892639,6
3.2001354694366455,0.07116236371108249,0.297961950302124,0.019236157711657834,100,5,25,sqrt,30,"RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)","{'clf__n_estimators': 100, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 25, 'clf__max_features': 'sqrt', 'clf__max_depth': 30, 'clf': RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)}",0.8453842402671378,0.846857209036296,0.8534929310462688,0.8570618952570038,0.8537386357018975,0.8513069822617207,0.0044427398892388885,93
16.673326635360716,0.2215180765564364,0.9125659942626954,0.026646016784034318,500,50,2,sqrt,50,"RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)","{'clf__n_estimators': 500, 'clf__min_samples_split': 50, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 50, 'clf': RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)}",0.8503964513474849,0.8556673569893453,0.8591876187870406,0.863724934382236,0.862273693132429,0.8582500109277073,0.0048040069371487375,9
3.8546582221984864,0.032288520243816475,0.32013640403747556,0.007211600585396944,100,10,2,sqrt,45,"RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)","{'clf__n_estimators': 100, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__max_depth': 45, 'clf': RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)}",0.8518762243555099,0.8567880596111808,0.8563657118746935,0.8628233611332203,0.8588897968195573,0.8573486307588324,0.0035658229593314825,24
1.9960925102233886,0.053364720656845915,0.2409529685974121,0.018265525274623256,50,10,5,auto,40,"RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)","{'clf__n_estimators': 50, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 5, 'clf__max_features': 'auto', 'clf__max_depth': 40, 'clf': RandomForestClassifier(max_depth=30, max_features='sqrt', min_samples_leaf=2,
                       min_samples_split=20, n_estimators=200)}",0.8529555411864994,0.8529131029804088,0.8563217475496752,0.8623358117381832,0.8616417307942118,0.8572335868497957,0.004080787627860536,28
